season;episode;speaker;Symptom;Test;Drug;Procedure;Intent;diagnosis_stage;Sarcasm;Emotion;Organ;correct_prediction;model_prediction;text;medical_entities
7;19;Thirteen;;;hormon tedavisi;;açıklama;tedavi;0;nötr;;;;Vaka kapandı. Hormon tedavisine başlayacağım.;"[{""text"":""hormon tedavisi"",""type"":""Procedure""}]"
7;19;House;baş ağrısı, küçük pupiller;;;;açıklama;değerlendirme;1;alaycı;;;;Thirteen'ın sert yürüyüşü, küçük pupilleri ve sakladığı şiddetli baş ağrısı seni ele verdi.;"[{""text"":""küçük pupiller"",""type"":""Symptom""},{""text"":""baş ağrısı"",""type"":""Symptom""}]"
7;19;Simpson;;;kalsiyum klorür;;açıklama;tedavi;0;nötr;;;;Kalsiyum klorür verin. Pıhtılaşmayı artıracaktır.;"[{""text"":""kalsiyum klorür"",""type"":""Drug""}]"
7;19;Masters;hipertansif kriz;;;;açıklama;hipotez;0;nötr;böbrekler;;;"Hipertansif kriz olmuş olmalı; böbreklerdeki nöral aşırı uyarılma buna yol açmış.";"[{""text"":""hipertansif kriz"",""type"":""Disease""},{""text"":""böbrekler"",""type"":""Anatomy""}]"
7;19;Masters;;;;sempatektomi;açıklama;tedavi;0;nötr;böbrek sinirleri;;;"Sempatektomi yapıyorlar. Motorun gaz hattını kesmek gibi; sinirleri kesiyorlar.";"[{""text"":""sempatektomi"",""type"":""Procedure""},{""text"":""böbrek sinirleri"",""type"":""Anatomy""}]"
7;19;Foreman;hipotansiyon, düşük kardiyak debi;;;;açıklama;değerlendirme;0;acil;kalp;;;Hipotansiyon. Düşük kardiyak debi.;"[{""text"":""hipotansiyon"",""type"":""Symptom""},{""text"":""düşük kardiyak debi"",""type"":""Disease""},{""text"":""kalp"",""type"":""Anatomy""}]"
7;19;Taub;;;;Swan-Ganz kateteri;açıklama;test;0;nötr;;;;Swan'ı ilerlet.;"[{""text"":""Swan-Ganz kateteri"",""type"":""Procedure""}]"
7;19;Taub;;;;;açıklama;değerlendirme;0;nötr;;;;RA 8. Basınçlar eşitlendi.;"[{""text"":""RA 8"",""type"":""Test""},{""text"":""basınç eşitlenmesi"",""type"":""Disease""}]"
7;19;Foreman;restriktif perikardit;;;;açıklama;kesin_tanı;0;nötr;kalp;;;Bu restriktif perikardit demek.;"[{""text"":""restriktif perikardit"",""type"":""Disease""},{""text"":""kalp"",""type"":""Anatomy""}]"
7;19;Thirteen;granülom, Wegener;;steroidler;;hipotez;tedavi;0;nötr;;;;Pineal bez kalsifikasyonu aslında granülom olabilir. Bu Wegener. Steroid başlayalım.;"[{""text"":""granülom"",""type"":""Disease""},{""text"":""Wegener"",""type"":""Disease""},{""text"":""steroidler"",""type"":""Drug""}]"
7;19;Masters;yüksek CK, sarkoidoz;;;;hipotez;hipotez;0;nötr;;;;Ama CK yüksek. Wegener bunu açıklamaz. Kalsifiye pineal bez sarkoidoz olabilir.;"[{""text"":""yüksek CK"",""type"":""Test""},{""text"":""sarkoidoz"",""type"":""Disease""}]"
7;19;House;;;;üçlü immünsupresif tedavi;açıklama;tedavi;0;nötr;;;;Üçlü immünsupresif tedaviye başlayın.;"[{""text"":""immünsupresif tedavi"",""type"":""Procedure""}]"
7;19;Masters;salmonella enteritidis;;antibiyotik;;hipotez;tedavi;0;nötr;;;;Birkaç ay önce yediği konserve sülün Salmonella enteritidis ile dolu olabilir. Haklıysam tek ihtiyacı antibiyotikler.;"[{""text"":""Salmonella enteritidis"",""type"":""Disease""},{""text"":""antibiyotik"",""type"":""Drug""}]"
7;19;Chase;;MRI;;;açıklama;test;0;nötr;humerus;;;Yumuşak doku pencereleri temiz. Kemik pencerelerine geçiyorum. İşte humerusta.;"[{""text"":""MRI"",""type"":""Test""},{""text"":""humerus"",""type"":""Anatomy""}]"
7;19;Chase;kanser;;;;açıklama;değerlendirme;0;ciddi;;;;Enfeksiyon gibi görünmüyor. Kanser gibi görünüyor.;"[{""text"":""kanser"",""type"":""Disease""}]"
7;19;Masters;lenfoid sarkom;;;;açıklama;kesin_tanı;0;ciddi;kol kemiği;;;Kolundaki kemikte lenfoid sarkom var.;"[{""text"":""lenfoid sarkom"",""type"":""Disease""},{""text"":""kol kemiği"",""type"":""Anatomy""}]"
7;19;Masters;;;;amputasyon;açıklama;tedavi;0;üzgün;kol;;;Tedavinin bir kısmı kolunun ampute edilmesini gerektiriyor.;"[{""text"":""amputasyon"",""type"":""Procedure""},{""text"":""kol"",""type"":""Anatomy""}]"
7;19;Masters;;;kemoterapi, radyoterapi;;açıklama;tedavi;0;nötr;;;;Amputasyondan sonra kemoterapi ve radyoterapi yapabiliriz.;"[{""text"":""kemoterapi"",""type"":""Procedure""},{""text"":""radyoterapi"",""type"":""Procedure""}]"
7;19;Masters;kanser yayılımı;;;;açıklama;değerlendirme;0;ciddi;;;;Ameliyatı ertelemek kanserin yayılma olasılığını artırır.;"[{""text"":""kanser yayılımı"",""type"":""Disease""}]"
7;19;Wilson;sırt ağrısı;;;;açıklama;yok;0;nötr;sırt;;;Sırtım yine azdı.;"[{""text"":""sırt ağrısı"",""type"":""Symptom""},{""text"":""sırt"",""type"":""Anatomy""}]"
7;19;Wilson;;;;ameliyat;açıklama;tedavi;0;nötr;;;;House da aynı durumdaydı. Tıbben indüklenmiş komadayken onun adına ameliyata onay verildi. Muhtemelen hayatını kurtardı.;"[{""text"":""ameliyat"",""type"":""Procedure""},{""text"":""tıbben indüklenmiş koma"",""type"":""Procedure""}]"
7;19;Masters;;;;I.V.;açıklama;tedavi;0;nötr;;;;İlaç biraz yakacak. [IV'yi takar.];"[{""text"":""I.V."",""type"":""Procedure""}]"
7;19;Foreman;bradikardik arrest, üçüncü derece kalp bloğu;;;;açıklama;acil;0;acil;kalp;;;Bradikardik arrest. Üçüncü derece kalp bloğu.;"[{""text"":""bradikardik arrest"",""type"":""Disease""},{""text"":""üçüncü derece kalp bloğu"",""type"":""Disease""},{""text"":""kalp"",""type"":""Anatomy""}]"
7;19;Chase;paraneoplastik sendrom;;;;hipotez;hipotez;0;nötr;;;;Muhtemelen paraneoplastik sendrom.;"[{""text"":""paraneoplastik sendrom"",""type"":""Disease""}]"
7;19;Foreman;;;;kalp pili, plazmaferez;açıklama;tedavi;0;acil;kalp;;;Onu ameliyathaneye almalıyız. Kalp pili ya da plazmaferez gerekebilir.;"[{""text"":""kalp pili"",""type"":""Procedure""},{""text"":""plazmaferez"",""type"":""Procedure""},{""text"":""kalp"",""type"":""Anatomy""}]"
7;19;Masters;yavaşlayan kalp;;;;açıklama;değerlendirme;0;acil;kalp;;;Kanser kalbinin yavaşlamasına neden oluyor. Eğer bu denizde olsaydı ölecekti.;"[{""text"":""yavaşlayan kalp"",""type"":""Symptom""},{""text"":""kalp"",""type"":""Anatomy""}]"
7;19;Masters;;;kalsiyum klorür;;açıklama;tedavi;0;nötr;kalp;;;"Kalp piline gerek yok. Kalsiyum klorür verin; kalp bloğunu düzeltecek.";"[{""text"":""kalsiyum klorür"",""type"":""Drug""},{""text"":""kalp bloğu"",""type"":""Disease""},{""text"":""kalp"",""type"":""Anatomy""}]"
7;19;Masters;;;;amputasyon;açıklama;tedavi;0;kararlı;kol;;;Ebeveynler onam formunu imzaladı. Kolunu ampute edin.;"[{""text"":""amputasyon"",""type"":""Procedure""},{""text"":""kol"",""type"":""Anatomy""}]"
7;19;Masters;boyunda lenf nodu metastazı;;;;açıklama;değerlendirme;0;üzgün;boyun;;;Ameliyat sırasında boynundaki bir lenf nodunda kanser bulduk. Kanser yayılıyordu. Yapılması gerekiyordu.;"[{""text"":""boyunda lenf nodu metastazı"",""type"":""Disease""},{""text"":""boyun"",""type"":""Anatomy""}]"
7;19;Masters;;;;;açıklama;değerlendirme;0;üzgün;kol;;;Eğer yelken bittikten sonra bekleseydik ölecektin.;"[{""text"":""ölüm riski"",""type"":""Disease""},{""text"":""kol"",""type"":""Anatomy""}]"
7;19;Masters;;;;;açıklama;yok;0;suçluluk;;;;Manipüle ettim, yalan söyledim, sahtecilik yaptım, çaldım.;[]
7;19;Masters;bulantı;;;;açıklama;yok;0;kötü;;;;Neden iyi hissetmiyorum? Aksine, sadece kusacakmışım gibi hissediyorum.;"[{""text"":""bulantı"",""type"":""Symptom""}]"
7;20;House;;EEG;asiklovir;;talimat;test;0;nötr;;teratoma;;Nörolojik semptomları açıklıyor. Doğrulamak için EEG yapın, tedavi için de damardan asiklovir verin.;"[{""text"":""EEG"",""type"":""Test""},{""text"":""asiklovir"",""type"":""Drug""}]"
7;20;House;;EEG;;;açıklama;değerlendirme;0;nötr;beyin;teratoma;;EEG'de metabolik stres bulgularına rastlandı.;"[{""text"":""EEG"",""type"":""Test""},{""text"":""metabolik stres"",""type"":""Disease""}]"
7;20;Wilson;;abdomen tomografisi;;;talimat;test;0;nötr;karın;teratoma;;Abdomen tomografisi çek.;"[{""text"":""abdomen tomografisi"",""type"":""Test""}]"
7;20;House;tümör;;;;açıklama;test;0;nötr;pankreas;teratoma;;Pankreasında bir kitle bulduk.;"[{""text"":""tümör"",""type"":""Disease""},{""text"":""kitle"",""type"":""Symptom""},{""text"":""pankreas"",""type"":""Anatomy""}]"
7;20;Wilson;tümör;;;;hipotez;test;0;nötr;pankreas;teratoma;;Kitle katı görünüyor. Kanser derim ben.;"[{""text"":""tümör"",""type"":""Disease""},{""text"":""kanser"",""type"":""Disease""},{""text"":""pankreas"",""type"":""Anatomy""}]"
7;20;Wilson;;;;;açıklama;hipotez;0;nötr;;teratoma;;Paraneoplastik sendrom nörolojik bulgularını açıklar.;"[{""text"":""paraneoplastik sendrom"",""type"":""Disease""}]"
7;20;Wilson;;;;tomografi destekli biyopsi;talimat;test;0;nötr;;teratoma;;Tomografi destekli biyopsi ayarla.;"[{""text"":""tomografi destekli biyopsi"",""type"":""Procedure""}]"
7;20;Taub;tümör;;;;açıklama;değerlendirme;0;nötr;pankreas;teratoma;;Pankreasında tümör var.;"[{""text"":""tümör"",""type"":""Disease""},{""text"":""pankreas"",""type"":""Anatomy""}]"
7;20;Foreman;tümör;;;;açıklama;değerlendirme;0;nötr;böbrek,kalın bağırsak;teratoma;;Bir tane böbreğinde ve bir tane de kalın bağırsağında var.;"[{""text"":""tümör"",""type"":""Disease""},{""text"":""böbrek"",""type"":""Anatomy""},{""text"":""kalın bağırsak"",""type"":""Anatomy""}]"
7;20;Taub;tümör;;;;açıklama;değerlendirme;0;nötr;;teratoma;;Biri damarsız diğeri damarlı görünüyor. Üçüncü de kalsifiye görünüyor.;"[{""text"":""tümör"",""type"":""Disease""}]"
7;20;Foreman;kanser;;;;açıklama;değerlendirme;0;nötr;;teratoma;;Bir seferde tamamen farklı üç çeşit kanseri var.;"[{""text"":""kanser"",""type"":""Disease""}]"
7;20;Thirteen;;;;;hipotez;hipotez;0;nötr;;teratoma;;Multi kanser sendromu, Von Hippel Lindau?;"[{""text"":""Von Hippel Lindau"",""type"":""Disease""},{""text"":""multi kanser sendromu"",""type"":""Disease""}]"
7;20;Chase;;;;;itiraz;değerlendirme;0;nötr;kalın bağırsak;teratoma;;Kalın bağırsağı etkilemezdi.;"[{""text"":""kalın bağırsak"",""type"":""Anatomy""}]"
7;20;Thirteen;;;;;hipotez;hipotez;0;nötr;;teratoma;;Ya hastada tümör baskılayıcı gen yoksa?;"[{""text"":""tümör baskılayıcı gen eksikliği"",""type"":""Disease""}]"
7;20;Chase;düşük trombosit;;kemoterapi;;itiraz;tedavi;0;nötr;;teratoma;;Hastaya kemoterapi veremeyiz. Trombosit sayısı çok düşük.;"[{""text"":""kemoterapi"",""type"":""Drug""},{""text"":""düşük trombosit"",""type"":""Symptom""}]"
7;20;House;kanser;;;;açıklama;hipotez;0;nötr;;teratoma;;Bu kanserlerin ortak noktasını öğrenmek istiyorsak, bir sonraki yayılacakları yeri görmeliyiz.;"[{""text"":""kanser"",""type"":""Disease""}]"
7;20;Thirteen;kanser,nöbet,felç;;;;itiraz;hipotez;0;endişeli;;teratoma;;Altı ay boyunca kanseri yayılırken nöbetlerinin ve felcinin kötüye gitmesini mi istiyorsun?;"[{""text"":""kanser"",""type"":""Disease""},{""text"":""nöbet"",""type"":""Symptom""},{""text"":""felç"",""type"":""Symptom""}]"
7;20;House;;;VEGF;;hipotez;test;0;nötr;;teratoma;;Ama hastaya vasküler endotelyal büyüme faktörü verirsek...;"[{""text"":""VEGF"",""type"":""Drug""},{""text"":""vasküler endotelyal büyüme faktörü"",""type"":""Drug""}]"
7;20;House;kanser;;;;talimat;test;1;alaycı;;teratoma;;Gidip lotocu oğlandan izin alın ve kanser sayısını 11'e çıkarın.;"[{""text"":""kanser"",""type"":""Disease""}]"
7;20;Taub;kanser;;;;açıklama;test;0;nötr;;teratoma;;Sana daha fazla kanser vereceğiz. Bunun riskleri ortada.;"[{""text"":""kanser"",""type"":""Disease""}]"
7;20;Thirteen;;;;;açıklama;test;0;nötr;;teratoma;;Tomografi çekeceğiz ve belli aralıklarla kan tahlili yapacağız. Bunun altta yatan genetik sorunu bulmak için en iyi şansımız olduğuna inanıyoruz.;"[{""text"":""tomografi"",""type"":""Test""},{""text"":""kan tahlili"",""type"":""Test""}]"
7;20;Taub;kanser;;VEGF;;açıklama;değerlendirme;0;nötr;;teratoma;;Sana büyüme faktörü veriyoruz ama yeni oluşan bir kanser yok. Bütün tümörlerin küçülmüş.;"[{""text"":""büyüme faktörü"",""type"":""Drug""},{""text"":""kanser"",""type"":""Disease""},{""text"":""tümör"",""type"":""Disease""}]"
7;20;Foreman;;;;;açıklama;değerlendirme;0;nötr;;teratoma;;Üç tümörün kaybolması muhtemelen tümör baskılayıcı genin eksikliği hakkında yanıldığımız anlamına geliyor.;"[{""text"":""tümör"",""type"":""Disease""},{""text"":""tümör baskılayıcı gen"",""type"":""Disease""}]"
7;20;Foreman;;;;;hipotez;değerlendirme;0;nötr;;teratoma;;Otoimmünse ve vücudu tümörlerle mücadele edecek antikorlar ürettiyse...;"[{""text"":""otoimmün hastalık"",""type"":""Disease""},{""text"":""tümör"",""type"":""Disease""}]"
7;20;House;;;;;itiraz;değerlendirme;0;nötr;;teratoma;;Büyüme faktörü gizli otoimmün hastalığa iyi gelmiştir.;"[{""text"":""büyüme faktörü"",""type"":""Drug""},{""text"":""otoimmün hastalık"",""type"":""Disease""}]"
7;20;Taub;;;;;hipotez;değerlendirme;0;nötr;;teratoma;;Belki kanser değildi.;"[{""text"":""kanser"",""type"":""Disease""}]"
7;20;Foreman;;;;biyopsi;itiraz;değerlendirme;0;sinirli;;teratoma;;Tabii kanserdi. Biyopsi yaptık. Hatalı sonuç çıkmış olabilir.;"[{""text"":""kanser"",""type"":""Disease""},{""text"":""biyopsi"",""type"":""Procedure""}]"
7;20;Thirteen;;EKG;;;hipotez;hipotez;0;nötr;;teratoma;;Amiloidoz? EKG seviyesi normalin alt sınırındaydı.;"[{""text"":""amiloidoz"",""type"":""Disease""},{""text"":""EKG"",""type"":""Test""}]"
7;20;Thirteen;;;;;hipotez;hipotez;0;nötr;;teratoma;;Ya tümörler aslında protein çökeltisiyse?;"[{""text"":""tümör"",""type"":""Disease""},{""text"":""protein çökeltisi"",""type"":""Disease""}]"
7;20;House;;;kemoterapi;biyopsi;talimat;test;0;nötr;;teratoma;;Biyopsiyle doğrulayıp kemoterapiye başlayın.;"[{""text"":""biyopsi"",""type"":""Procedure""},{""text"":""kemoterapi"",""type"":""Drug""}]"
7;20;Foreman;;EKG;;;itiraz;değerlendirme;1;alaycı;kalp;teratoma;;EKG'si normal birine amiloid tedavisi uygulamak yok yere kalp ameliyatı yapmak gibidir çünkü adamın 4.5 kilo fazlası var.;"[{""text"":""EKG"",""type"":""Test""},{""text"":""amiloid tedavisi"",""type"":""Drug""},{""text"":""kalp ameliyatı"",""type"":""Procedure""},{""text"":""kalp"",""type"":""Anatomy""}]"
7;20;Taub;kalp krizi,organ yetmezliği;;;;açıklama;değerlendirme;0;endişeli;kalp,akciğer,karaciğer;teratoma;;Komaya giriyor. Tüm fonksiyonları duruyor.;"[{""text"":""kalp krizi"",""type"":""Disease""},{""text"":""organ yetmezliği"",""type"":""Disease""},{""text"":""koma"",""type"":""Disease""},{""text"":""kalp"",""type"":""Anatomy""},{""text"":""akciğer"",""type"":""Anatomy""},{""text"":""karaciğer"",""type"":""Anatomy""}]"
7;20;Thirteen;kalp krizi,akciğer yetmezliği,karaciğer yetmezliği;;kemoterapi;;açıklama;değerlendirme;0;nötr;kalp,akciğer,karaciğer;teratoma;;Hasta kalp krizi geçirdi. Kemoterapiye başlayamadan akciğerleri ve karaciğeri de çöktü.;"[{""text"":""kalp krizi"",""type"":""Disease""},{""text"":""akciğer yetmezliği"",""type"":""Disease""},{""text"":""karaciğer yetmezliği"",""type"":""Disease""},{""text"":""kemoterapi"",""type"":""Drug""},{""text"":""kalp"",""type"":""Anatomy""},{""text"":""akciğer"",""type"":""Anatomy""},{""text"":""karaciğer"",""type"":""Anatomy""}]"
7;20;House;;;;;soru;hipotez;0;nötr;beyin;teratoma;;Beyin semptomları beyin semptomu değil, bir görünüp bir kaybolan tümörleri var.;"[{""text"":""tümör"",""type"":""Disease""},{""text"":""beyin"",""type"":""Anatomy""}]"
7;20;House;;;;;açıklama;kesin_tanı;0;nötr;beyin;teratoma;;Sende teratom var. Genelde doğuştan var olan zararsız yumrulardır. İçi her tür dokuyla kaplı olabilir.;"[{""text"":""teratom"",""type"":""Disease""}]"
7;20;House;;;;;açıklama;kesin_tanı;0;nötr;beyin;teratoma;;Seninki beyin hücrelerine kadar ilerleyen kök hücrelerle dolu.;"[{""text"":""teratom"",""type"":""Disease""},{""text"":""beyin"",""type"":""Anatomy""}]"
7;20;House;;;;;açıklama;kesin_tanı;0;nötr;;teratoma;;Bu yabancı hücreler kan dolaşımına karışmış. Vücudun antikor üretir.;"[{""text"":""kan dolaşımı"",""type"":""Anatomy""}]"
7;20;House;;;;;açıklama;kesin_tanı;0;nötr;beyin;teratoma;;Karnındaki beyin hücreleriyle beynindekiler arasında fazla bir fark yok.;"[{""text"":""beyin"",""type"":""Anatomy""}]"
7;20;House;;;;;açıklama;kesin_tanı;0;nötr;;teratoma;;Kök hücreler her şeye dönüşebilir. Tüm organları mahveden tümörlere de dönüşebilirler.;"[{""text"":""tümör"",""type"":""Disease""}]"
7;20;Taub;kanser;;;;soru;kesin_tanı;0;nötr;;teratoma;;Peki ya kanser?;"[{""text"":""kanser"",""type"":""Disease""}]"
7;20;House;kanser;;;;açıklama;kesin_tanı;0;nötr;;teratoma;;Kanserdi. Ama o kadar hızlı büyüdü ki kendi ağırlığı altında ezildi.;"[{""text"":""kanser"",""type"":""Disease""}]"
7;20;House;kanser;;;ameliyat;açıklama;tedavi;0;nötr;;teratoma;;Kanserden arda kalan teratomu alırsak iyileşirsin.;"[{""text"":""kanser"",""type"":""Disease""},{""text"":""teratom"",""type"":""Disease""},{""text"":""ameliyat"",""type"":""Procedure""}]"
7;21;House;tümör;;;;hipotez;hipotez;0;nötr;beyin;kantaridin zehirlenmesi;;Tümör olabilir. Beyin kanaması olabilir.;"[{""text"":""tümör"",""type"":""Disease""},{""text"":""beyin kanaması"",""type"":""Disease""},{""text"":""beyin"",""type"":""Anatomy""}]"
7;21;Foreman;;MR;;;hipotez;hipotez;0;nötr;beyin;kantaridin zehirlenmesi;;Ofisini incelemek için izin isteyip, akabinde MR çekebiliriz.;"[{""text"":""MR"",""type"":""Test""}]"
7;21;Thirteen;;;;;soru;hipotez;0;nötr;;kantaridin zehirlenmesi;;Zehirlenme mi?;"[{""text"":""zehirlenme"",""type"":""Disease""}]"
7;21;Foreman;;kan testi,BOS testi;;;açıklama;değerlendirme;0;nötr;;kantaridin zehirlenmesi;;Kanını ve omurilik sıvısını toksik zehirlenmelere karşı test ettiğimizde, aklımıza gelebilecek her türlü zehire karşı negatif çıktı.;"[{""text"":""kan testi"",""type"":""Test""},{""text"":""BOS testi"",""type"":""Test""},{""text"":""toksik zehirlenme"",""type"":""Disease""}]"
7;21;Taub;;;;;hipotez;hipotez;0;nötr;;kantaridin zehirlenmesi;;Bu da geriye düşünmediğimiz zehirleri bırakıyor. Bir bomba fabrikasında çalışıyor.;[]
7;21;Taub;;MR;;;açıklama;değerlendirme;0;nötr;;kantaridin zehirlenmesi;;Sorunun ne olduğuna dair kanıtımız olsaydı, bize MR sonuçlarını gösteriyor olurdun. Sonuçların negatif olduğunu farz ediyorum.;"[{""text"":""MR"",""type"":""Test""}]"
7;21;Chase;;;aktif kömür;;hipotez;tedavi;0;nötr;;kantaridin zehirlenmesi;;Aktif kömürlere başlayıp ne olduğunu görseydik fena olmazdı.;"[{""text"":""aktif kömür"",""type"":""Drug""}]"
7;21;Foreman;;;;;hipotez;hipotez;0;nötr;;kantaridin zehirlenmesi;;Anlaşılan gerçekten zehirleniyormuş ama bunu kendisi yapıyormuş.;"[{""text"":""zehirlenme"",""type"":""Disease""}]"
7;21;Foreman;;;;;açıklama;değerlendirme;0;nötr;;kantaridin zehirlenmesi;;Geçmişinizden bahsederken hiç içmediğinizi söylemiştiniz.;[]
7;21;Thirteen;;;;;soru;değerlendirme;0;nötr;;kantaridin zehirlenmesi;;Madem alkolik, neden evinde biraz da olsa dolu şişe yok?;"[{""text"":""alkolizm"",""type"":""Disease""}]"
7;21;Foreman;;;valyum;;talimat;tedavi;0;nötr;;kantaridin zehirlenmesi;;Alkol yoksunluğu için valyum vereceğiz.;"[{""text"":""alkol yoksunluğu"",""type"":""Disease""},{""text"":""valyum"",""type"":""Drug""}]"
7;21;Hoffner;karın ağrısı;;;;açıklama;değerlendirme;0;nötr;karın;kantaridin zehirlenmesi;;Karın ağrısı.;"[{""text"":""karın ağrısı"",""type"":""Symptom""}]"
7;21;Cesar;karın ağrısı;;;;açıklama;değerlendirme;0;endişeli;karın;kantaridin zehirlenmesi;;Sanki bıçaklanıyormuş gibi hissettiğini söyledi.;"[{""text"":""karın ağrısı"",""type"":""Symptom""}]"
